X,Y,Z,TYPE,STREET1,STREET2,STREET3,STREET4,INTERSECTI,GID
427922.66,5454382.398,0,NORMAL,"532","1234",,,"59","1107986"
426656.056760561,5454355.71205745,0,NORMAL,"77",,,,"58","1107987"
426615.409015369,5454366.28216677,0,NORMAL,"77",,,,"57","1107988"
424157.744,5453599.452,0,TRAFFIC LIGHT,"569","396",,,"55","1107989"
424007.343,5453604.355,0,TRAFFIC LIGHT,"741","396",,,"54","1107990"
423688.833,5454041.422,0,TRAFFIC LIGHT,"56","741",,,"53","1107991"
425077.468,5454105.296,0,NORMAL,"264","752",,,"51","1107992"
425424.231,5454053.101,0,DEADEND,"316",,,,"48","1107993"
424696.124013867,5454814.38554078,0,NORMAL,"356","566",,,"47","1107994"
425999.424,5451971.424,0,NORMAL,"962","281",,,"107","1107995"
428123.064,5446595.621,0,NORMAL,"187","976",,,"133","1107996"
432778.198,5442993.316,0,NORMAL,"503","243",,,"132","1107997"
429954.671,5447031.25,0,NORMAL,"459","1179",,,"130","1107998"
428953.191,5448026.798,0,NORMAL,"1134","376",,,"127","1107999"
425820.984,5453528.59,0,DEADEND,"1174",,,,"135","1108000"
426075.263,5454458.359,0,NORMAL,"857","358",,,"134","1108001"
423069.472,5453543.949,0,DEADEND,"641",,,,"144","1108002"
426087.655905371,5452359.69748866,0,NORMAL,"676","1251",,,"143","1108003"
425861.673726951,5452498.33828201,0,NORMAL,"164","1251",,,"142","1108004"
431446.021,5446264.038,0,DEADEND,"0000001272",,,,"155","1108005"
431531.686153796,5446133.14903173,0,NORMAL,"446","0000001272",,,"154","1108006"
430548.113,5444827.628,0,NORMAL,"463","364",,,"153","1108007"
427163.440668451,5446463.69792397,0,NORMAL,"36","1153",,,"168","1108008"
427161.221,5446261.393,0,DEADEND,"1153",,,,"167","1108009"
428959.199436435,5445786.66573935,0,NORMAL,"288","278",,,"166","1108010"
428944.763,5445911.564,0,DEADEND,"288",,,,"165","1108011"
430046.256,5445871.363,0,DEADEND,"1153",,,,"164","41788"
430046.075934629,5445992.10383371,0,NORMAL,"1153","1118",,,"163","41789"
431310.514,5444805.166,0,NORMAL,"918","364",,,"158","1108012"
430898.606,5447326.541,0,NORMAL,"0000001268","778",,,"171","1108013"
431736.214,5446547.669,0,TRAFFIC LIGHT,"257","451",,,"203","1108014"
432045.453,5446286.86,0,TRAFFIC LIGHT,"451",,,,"202","1108015"
431890.726,5445997.289,0,TRAFFIC LIGHT,"807","400","1111",,"201","1108016"
431719.942,5446151.272,0,TRAFFIC LIGHT,"286","1111",,,"199","1108017"
428719.676,5447993.001,0,TRAFFIC LIGHT,"136","376",,,"198","41837"
428062.498,5448848.854,0,TRAFFIC LIGHT,"136","738",,,"197","1108018"
426958.155,5448880.017,0,TRAFFIC LIGHT,"792","818",,,"196","1108019"
427710.954,5449272.218,0,TRAFFIC LIGHT,"136","818",,,"194","1108020"
427214.413,5450154.525,0,TRAFFIC LIGHT,"136","635",,,"193","1108021"
427047.682,5450664.231,0,TRAFFIC LIGHT,"569","136","821",,"192","1108022"
426977.072,5450871.645,0,TRAFFIC LIGHT,"821","333",,,"191","1108023"
426726.719,5451025.371,0,TRAFFIC LIGHT,"962","821",,,"190","1108024"
431079.394,5446816.016,0,TRAFFIC LIGHT,"897","287",,,"206","1108025"
431318.144,5446798.927,0,TRAFFIC LIGHT,"1182","287",,,"204","1108026"
425298.937,5451880.835,0,TRAFFIC LIGHT,"968","1238",,,"227","1108027"
425027.221,5451799.911,0,TRAFFIC LIGHT,"569","968","770",,"226","1108028"
425172.283,5450864.89,0,NORMAL,"585","389",,,"225","1108029"
425564.858,5450676.902,0,NORMAL,"585","635",,,"223","1108030"
429413.925,5449415.859,0,TRAFFIC LIGHT,"333","761",,,"221","1108031"
429766.908,5449049.651,0,TRAFFIC LIGHT,"401","148",,,"219","1108032"
429629.839,5449043.832,0,TRAFFIC LIGHT,"569","333",,,"218","1108033"
429727.737,5448991.818,0,TRAFFIC LIGHT,"148","569","1112",,"217","1108034"
430535.594,5448125.597,0,TRAFFIC LIGHT,"1065","1112","901",,"216","1108035"
431475.235,5446321.597,0,TRAFFIC LIGHT,"1182","73","431","447","213","1108036"
431063.114,5446168.096,0,TRAFFIC LIGHT,"431","749",,,"212","1108037"
430739.512,5446040.979,0,TRAFFIC LIGHT,"873","431",,,"211","1108038"
429934.448,5445995.613,0,TRAFFIC LIGHT,"1179","1118",,,"210","1108039"
429928.64,5445781.427,0,NORMAL,"1179","439",,,"209","1108040"
429925.134,5445574.435,0,TRAFFIC LIGHT,"1179","442",,,"208","1108041"
429918.353,5445151.728,0,TRAFFIC LIGHT,"1179","424",,,"207","1108042"
428884.578,5449689.941,0,NORMAL,"475","710",,,"234","1108043"
429944.283,5446417.663,0,TRAFFIC LIGHT,"585","1179","1004",,"231","1108044"
430774.175,5445766.389,0,NORMAL,"168","439",,,"230","1108045"
424234.872,5453358.317,0,DEADEND,"1054",,,,"229","1108046"
425033.388686313,5451399.76315858,0,NORMAL,"1202","1202","591",,"369","42052"
430386.078,5451877.608,0,NORMAL,"102","508",,,"368","42049"
423400.272238118,5453490.77445486,0,NORMAL,"779","640",,,"371","42055"
430905.424,5439269.467,0,NORMAL,"406","1153",,,"247","1108047"
423210.876,5454328.335,0,FREEWAY,"792","715",,,"273","1108048"
423640.209,5454491.702,0,TRAFFIC LIGHT,"569","340",,,"269","1108049"
425786.849,5450868.128,0,NORMAL,"237","585",,,"279","1108050"
424751.436,5453830.533,0,DEADEND,"139",,,,"287","1108051"
424583.966,5453610.187,0,NORMAL,"458","858",,,"329","42033"
428155.251,5450563.867,0,NORMAL,"1018","491",,,"307","42008"
423291.611,5453515.225,0,DEADEND,"640",,,,"370","42056"
431063.799,5452289.881,0,DEADEND,"130",,,,"373","42058"
423916.899,5455463.223,0,DEADEND,"667",,,,"372","42059"
430058.149,5443882.171,0,DEADEND,"382",,,,"374","42061"
429122.164,5447647.646,0,TRAFFIC LIGHT,"136","904",,,"389","42139"
429958.904,5447181.281,0,TRAFFIC LIGHT,"136","1179",,,"388","42140"
430740.016,5446847.284,0,TRAFFIC LIGHT,"287","688","1181","136","387","42141"
426518.513,5450753.414,0,FREEWAY,"7","569",,,"391","42142"
427476.719,5450476.116,0,FREEWAY,"569","952",,,"390","42143"
424642.201,5453068.823,0,TRAFFIC LIGHT,"1147","1154",,,"409","57615"
424467.337,5452907.04,0,TRAFFIC LIGHT,"1147","569",,,"408","57616"
425614.977,5449912.871,0,NORMAL,"579","1102","0000001350",,"436","64068"
425499.261,5450053.705,0,DEADEND,"579",,,,"435","64069"
425236.366,5450109.528,0,NODE,"482","1102",,,"453","64088"
425381.412,5450025.045,0,NORMAL,"1102","1020",,,"452","64089"
425399.166,5450061.813,0,DEADEND,"1020",,,,"451","64090"
425239.479,5450143.369,0,NORMAL,"192","482",,,"450","64091"
427884.128,5453670.019,0,DEADEND,"367",,,,"467","91568"
425490.887,5452080.248,0,NORMAL,"28","968",,,"469","91570"
427155.79,5450660.116,0,NODE,"473","300",,,"470","91575"
428838.435,5445665.429,0,DEADEND,"1115",,,,"471","91578"
429518.782,5445583.595,0,NODE,"442","1152",,,"473","91580"
431902.774,5445122.272,0,NORMAL,"807","873",,,"474","91582"
431755.188,5445125.991,0,NORMAL,"1170","424","873",,"475","91583"
430811.201,5438343.443,0,NORMAL,"1153",,,,"476","91584"
435764.876,5443649.323,0,NORMAL,"717",,,,"478","91588"
432231.167,5444933.476,0,NORMAL,"1153","795",,,"487","91608"
428629.3,5445738.61,0,NORMAL,"1007","195",,,"549","91613"
428741.966,5445723.484,0,NORMAL,"207","195","1115",,"548","91614"
430526.886,5446247.112,0,NORMAL,"385","303",,,"547","91615"
430422.966,5446248.771,0,NORMAL,"701","385",,,"546","91616"
430364.306,5446248.421,0,NORMAL,"556","385",,,"545","91617"
426939.611,5451447.488,0,NORMAL,"393","962",,,"544","91618"
424702.332,5450749.177,0,NORMAL,"319","1153","585",,"543","91619"
424828.503,5450586.146,0,NORMAL,"560","1153",,,"541","91621"
424709.077,5450630.912,0,NORMAL,"63","319",,,"538","91624"
424710.276,5450649.926,0,NORMAL,"1153","319",,,"537","91625"
425942.411,5450977.66,0,TRAFFIC LIGHT,"569","821","585",,"536","91626"
426052.401,5451057.263,0,NORMAL,"1168","821",,,"535","91627"
425985.857,5451009.809,0,NORMAL,"821","295",,,"534","91628"
427482.76,5450646.968,0,NORMAL,"473","952",,,"533","91629"
427391.732,5450646.097,0,NORMAL,"473","485",,,"532","91630"
428308.06,5450730.439,0,NORMAL,"1153","174",,,"531","91631"
428301.041,5450747.235,0,NORMAL,"174","1153",,,"530","91632"
423493.68,5455286.127,0,NORMAL,"863","997","480",,"526","91635"
423417.409,5455114.648,0,NORMAL,"1153",,,,"525","91636"
425191.646,5454350.467,0,NORMAL,"212","760",,,"524","91637"
425294.971,5454800.564,0,NORMAL,"152","1180","562",,"523","91638"
428287.54,5453738.697,0,NORMAL,"265","975",,,"521","91640"
425483.663,5454156.446,0,NORMAL,"316","803","275",,"520","91641"
425377.149,5454126.823,0,NORMAL,"803","275","628",,"519","91642"
425229.075,5453726.815,0,NORMAL,"208","179",,,"513","91644"
424559.388,5453187.775,0,NORMAL,"1154","1153",,,"512","91645"
424177.59,5452890.616,0,NORMAL,"1153",,,,"511","91646"
429475.361,5445579.887,0,NORMAL,"1152",,,,"570","91692"
424268.653,5452767.93,0,NORMAL,"1153",,,,"509","91648"
424168.981,5452754.428,0,NORMAL,"1153",,,,"508","91649"
424163.835,5452955.385,0,NORMAL,"1153",,,,"507","91650"
432292.629,5444483.423,0,NORMAL,"1153","1132",,,"501","91654"
432214.004,5444482.873,0,NORMAL,"0000001425","1132",,,"500","91655"
432214.788,5444708.69,0,NORMAL,"0000001425","893",,,"499","91656"
432214.004,5444617.574,0,NORMAL,"1153","0000001425",,,"498","91657"
432133.993,5444614.166,0,NORMAL,"377","950","1153",,"497","91658"
430542.492,5444718.302,0,NORMAL,"463","1038",,,"555","91671"
430331.39,5444722.694,0,NORMAL,"1038","556",,,"554","91672"
430335.3,5444928.701,0,NORMAL,"930","556",,,"553","91673"
428620.654,5446606.417,0,NORMAL,"585","113",,,"569","91688"
431991.146,5446024.794,0,NORMAL,"400","451",,,"567","91690"
430032.068,5445571.717,0,NORMAL,"540","442",,,"571","91691"
424731.991,5450748.824,0,NODE,"560","1153",,,"542","91620"
424707.95,5450587.662,0,NORMAL,"198","1153","319",,"539","91623"
424829.093,5450596.158,0,NORMAL,"560","88",,,"540","91622"
425068.668,5455115.653,0,NORMAL,"562","1003",,,"522","91639"
429004.329,5450009.334,0,NORMAL,"549","42",,,"573","91695"
429012.762,5449587.801,0,NORMAL,"710","549",,,"572","91696"
423928.662,5452175.408,0,DEADEND,"242",,,,"574","91697"
428411.74,5449315.236,0,NORMAL,"1153","724",,,"576","91698"
428191.798,5449320.301,0,NORMAL,"1153","352",,,"575","91699"
425515.695,5452539.721,0,NORMAL,"968","164",,,"578","91701"
425512.108,5452274.11,0,TRAFFIC LIGHT,"1154","968",,,"577","91702"
427416.773,5446389.012,0,DEADEND,"1027",,,,"588","91708"
427149.526,5447069.005,0,NORMAL,"585","545",,,"628","116163"
424616.184,5453962.083,0,NORMAL,"1191",,,,"619","91728"
424555.069,5453938.268,0,DEADEND,"1191",,,,"618","91729"
424071.434,5452929.93,0,NORMAL,"741","355",,,"616","91731"
423493.988,5454858.258,0,TRAFFIC LIGHT,"356","340",,,"615","91732"
423301.929,5455114.75,0,NORMAL,"500","340",,,"614","91733"
425855.051,5454611.061,0,NORMAL,"857",,,,"613","91734"
425777.407,5454660.493,0,NORMAL,"1029","857",,,"612","91735"
425340.805,5453999.466,0,NORMAL,"508","610",,,"611","91736"
425331.88,5453726.997,0,NORMAL,"610","179",,,"610","91737"
427161.221,5446312.905,0,NORMAL,"1153",,,,"609","91738"
427094.735,5446321.693,0,NORMAL,"1153",,,,"608","91739"
427510.714,5446461.263,0,NORMAL,"1027","1215","215",,"607","91740"
426400.069,5447079.077,0,NORMAL,"585","746",,,"627","116164"
424236.731842238,5451879.31118984,0,NORMAL,"479","177",,,"625","116166"
427697.014,5446854.842,0,NORMAL,"585","50",,,"620","116170"
423054.756,5455589.769,0,DEADEND,"994",,,,"650","116188"
423073.214,5455533.747,0,DEADEND,"559",,,,"649","116189"
423051.692,5455461.379,0,NORMAL,"440","994",,,"648","116190"
423053.617,5455534.116,0,NORMAL,"994","559",,,"647","116191"
423265.037,5454684.102,0,TRAFFIC LIGHT,"715","569",,,"667","116211"
423696.255,5454947.701,0,NORMAL,"1122","517","615",,"665","116206"
423624.034,5455026.178,0,DEADEND,"465",,,,"654","116198"
423697.032,5455033.34,0,NORMAL,"517","1101","465",,"664","116207"
423698.377,5455115.635,0,NORMAL,"1199","517","615",,"663","116208"
423835.116142496,5455431.05765049,0,NODE,"905","926",,,"656","116202"
423494.903,5455371.845,0,NORMAL,"926","997","862",,"662","116209"
423495.769,5455432.5,0,NORMAL,"905","997","18",,"661","116210"
423012.947,5454797.992,0,NODE,"569",,,,"666","116212"
424845.01,5453912.843,0,NORMAL,"607","59","753",,"690","116223"
424089.449,5454039.598,0,NORMAL,"34","508",,,"684","116221"
425009.013,5453878.999,0,NORMAL,"1147","607",,,"691","116222"
424845.526,5453954.491,0,NORMAL,"59",,,,"689","116224"
424908.05,5453953.716,0,DEADEND,"59",,,,"688","116225"
424787.546,5453955.21,0,DEADEND,"59",,,,"687","116226"
424773.609,5453913.724,0,DEADEND,"607",,,,"686","116227"
424993.796,5454003.12,0,TRAFFIC LIGHT,"508","1147","725",,"697","116235"
424909.792,5454133.028,0,NORMAL,"725","752","0000001360",,"699","116245"
426856.925,5453541.988,0,NORMAL,"682","337",,,"710","116257"
426970.47,5453682.59,0,DEADEND,"927",,,,"708","116259"
426892.249,5453556.604,0,NORMAL,"927","337",,,"707","116260"
426634.085,5453759.362,0,DEADEND,"143",,,,"706","116261"
425729.492,5453819.422,0,NORMAL,"968","143",,,"704","116263"
425931.677,5453624.697,0,NORMAL,"968","22",,,"703","116264"
424212.314,5454921.006,0,DEADEND,"1153",,,,"714","116265"
424211.396,5455101.998,0,DEADEND,"1153",,,,"713","116266"
424311.577,5454914.77,0,NORMAL,"802","123","1153",,"712","116267"
424312.77,5455005.311,0,NORMAL,"123","1153","626",,"711","116268"
430542.716,5452928.945,0,NORMAL,"508","637",,,"717","128498"
428222.15,5453573.9,0,DEADEND,"763",,,,"719","128503"
428408.285,5453560.46,0,NORMAL,"696","763",,,"718","128504"
423398.0,5452807.252,0,NORMAL,"355","147",,,"726","129368"
424509.977,5454661.969,0,NORMAL,"788","1189",,,"749","141648"
423226.806,5452582.39,0,DEADEND,"147",,,,"723","129370"
423000.423,5452863.459,0,NODE,"355",,,,"722","129371"
423759.407,5452426.702,0,NORMAL,"461","912","744",,"730","129375"
423568.063,5452673.352,0,NORMAL,"461","929",,,"729","129376"
423464.694,5452818.216,0,NORMAL,"355","582","461",,"728","129377"
423496.588,5452677.09,0,NORMAL,"461","912",,,"727","129378"
422502.467,5453388.14,0,NORMAL,"582","341",,,"753","141651"
422500.626,5453497.567,0,DEADEND,"341",,,,"752","141652"
422900.532,5453386.489,0,NORMAL,"582","639",,,"750","141653"
424593.16,5452224.381,0,NORMAL,"44","100",,,"758","141664"
424477.03,5452189.652,0,NORMAL,"100","741",,,"763","141665"
424550.796,5452482.032,0,NORMAL,"44","29",,,"755","141658"
424464.947,5452679.039,0,NORMAL,"44","29",,,"754","141659"
424629.785,5452223.124,0,DEADEND,"100",,,,"759","141663"
424354.099,5452294.734,0,NORMAL,"741","1143",,,"762","141666"
424332.862,5452226.457,0,DEADEND,"420",,,,"761","141667"
424376.945,5452275.909,0,NORMAL,"420","741",,,"760","141668"
424291.653,5452704.062,0,NORMAL,"1147","1153",,,"775","141672"
424396.148,5452820.578,0,NORMAL,"1147","44",,,"774","141673"
424346.122,5452760.539,0,NORMAL,"1147","1153",,,"773","141674"
424325.431,5452801.823,0,NORMAL,"1153",,,,"772","141675"
424314.393,5452892.373,0,NORMAL,"1153",,,,"771","141676"
424367.04,5452863.98,0,DEADEND,"1153",,,,"770","141677"
423990.414,5453121.265,0,NODE,"674",,,,"781","141683"
423971.949,5453194.381,0,NORMAL,"365","882",,,"780","141684"
423985.574,5453121.265,0,NORMAL,"882","674",,,"779","141685"
424007.376,5453064.849,0,DEADEND,"575",,,,"778","141686"
423985.574,5453023.749,0,NORMAL,"575","882",,,"777","141687"
426697.79,5453954.047,0,NORMAL,"508","1255",,,"785","141692"
427417.505,5453936.68,0,NORMAL,"425","508",,,"784","141693"
427281.322,5453935.758,0,NORMAL,"508","1130",,,"783","141694"
427478.02,5453842.68,0,DEADEND,"1130",,,,"782","141695"
427733.326,5453868.576,0,NORMAL,"508","367",,,"789","141699"
427975.429,5453729.409,0,NORMAL,"508","1234",,,"788","141700"
427908.113,5453768.315,0,NORMAL,"932","508",,,"787","141701"
427942.403,5453835.019,0,DEADEND,"932",,,,"786","141702"
425579.4,5453114.977,0,NORMAL,"798","968",,,"793","141706"
425813.809,5453353.31,0,NORMAL,"610","968",,,"791","141708"
425975.229,5453215.148,0,DEADEND,"460",,,,"790","141709"
425324.4,5453189.58,0,NORMAL,"798","120",,,"803","141721"
426376.343,5452696.558,0,NORMAL,"276","157",,,"808","141723"
425360.214,5453227.367,0,NORMAL,"119","120",,,"796","141715"
425399.508,5453188.389,0,DEADEND,"119",,,,"795","141716"
425313.984,5453241.368,0,DEADEND,"119",,,,"794","141717"
425411.469,5453128.687,0,NORMAL,"798","800",,,"804","141720"
426509.152,5452689.454,0,NORMAL,"299","276",,,"807","141724"
426496.126,5452752.843,0,DEADEND,"299",,,,"805","141726"
427952.597,5452217.332,0,NORMAL,"46","647",,,"811","141729"
428082.044,5452267.161,0,DEADEND,"46",,,,"810","141730"
427471.372,5452185.164,0,DEADEND,"46",,,,"809","141731"
429099.344,5453999.144,0,NORMAL,"726","602",,,"813","141734"
429050.369,5454107.716,0,DEADEND,"726",,,,"812","141735"
430086.709,5452736.954,0,DEADEND,"827",,,,"817","141737"
430227.189,5452523.065,0,NORMAL,"90","474","96",,"816","141738"
430069.12,5452650.351,0,NORMAL,"827","474",,,"814","141740"
430978.625,5452396.622,0,NORMAL,"130","508",,,"822","141743"
430922.197,5452498.101,0,NORMAL,"508","253",,,"821","141744"
430783.874,5452639.974,0,NORMAL,"508","846",,,"820","141745"
431045.183,5452490.708,0,DEADEND,"253",,,,"818","141746"
424139.555,5450521.521,0,NORMAL,"468","621","759",,"852","190448"
424229.336,5450361.149,0,NORMAL,"759","250",,,"851","190449"
424227.503,5450269.698,0,NORMAL,"759","987",,,"850","190450"
424310.911743894,5450268.67119085,0,DEADEND,"987",,,,"848","190452"
424272.019,5450360.293,0,DEADEND,"250",,,,"847","190453"
425885.04,5451774.481,0,NORMAL,"1085","847",,,"856","190459"
425898.115,5451809.854,0,NORMAL,"847","239",,,"855","190460"
425914.773,5451821.788,0,DEADEND,"847",,,,"854","190461"
425840.77,5451857.312,0,DEADEND,"239",,,,"853","190462"
427606.655,5451634.445,0,NORMAL,"952","768",,,"876","192736"
427662.625,5451849.264,0,NORMAL,"952","839","0000001354","0000001354","875","192737"
427339.392,5451809.449,0,NORMAL,"1145","839",,,"874","192738"
427280.312,5451729.972,0,NORMAL,"1145","1154",,,"873","192739"
428078.972,5452045.121,0,NORMAL,"647","952",,,"872","192740"
427354.568,5451957.85,0,NODE,"1145","541",,,"867","192741"
428661.264,5451836.674,0,NORMAL,"952","889",,,"881","192747"
428728.969,5451893.283,0,NORMAL,"889","1178",,,"880","192748"
428819.058,5451888.26,0,DEADEND,"889",,,,"879","192749"
428718.32,5451926.51,0,DEADEND,"1178",,,,"878","192750"
428538.028,5451017.48,0,NORMAL,"1231","325",,,"885","192754"
428648.261,5451008.597,0,NORMAL,"619","325",,,"884","192755"
428730.284,5450986.496,0,DEADEND,"325",,,,"883","192756"
428660.59,5451064.48,0,DEADEND,"619",,,,"882","192757"
428313.823,5451080.147,0,DEADEND,"241",,,,"892","192761"
428319.781,5451288.982,0,NORMAL,"333","241",,,"891","192762"
428272.264,5451285.805,0,NORMAL,"333","488",,,"890","192763"
428537.453,5451333.469,0,NORMAL,"1026","1043",,,"889","192764"
428366.462,5451282.083,0,NORMAL,"333","1043","804",,"888","192765"
428358.886,5450848.411,0,NORMAL,"76","804",,,"887","192766"
428813.558,5451079.946,0,NORMAL,"333","740",,,"886","192767"
428000.681908936,5451391.18723864,0,NORMAL,"935","1035",,,"894","192771"
427463.98,5450964.66,0,DEADEND,"907",,,,"898","192773"
427510.984,5450918.892,0,NORMAL,"473","952",,,"897","192774"
427513.246,5451036.985,0,NORMAL,"300","952",,,"896","192775"
427511.669,5450964.63,0,NORMAL,"907","952",,,"895","192776"
427939.487,5451193.425,0,NODE,"1015",,,,"901","192780"
427936.696,5451280.199,0,NORMAL,"333","1015",,,"900","192781"
428095.73,5450955.93,0,DEADEND,"103",,,,"911","192783"
428132.78,5451025.58,0,DEADEND,"91",,,,"910","192784"
428218.359,5450853.698,0,NORMAL,"603","76",,,"909","192785"
428220.597,5450916.675,0,NORMAL,"603","103",,,"908","192786"
428221.486,5450952.192,0,NORMAL,"213","603",,,"907","192787"
428211.711,5451001.069,0,NORMAL,"603","91",,,"906","192788"
428223.879,5451047.833,0,DEADEND,"603",,,,"904","192789"
428230.035,5451283.421,0,NORMAL,"333","603",,,"902","192790"
428672.487,5450627.868,0,NORMAL,"297","848",,,"929","249732"
428629.9,5450537.35,0,DEADEND,"1070",,,,"931","249733"
428707.556,5450386.519,0,NORMAL,"685","297",,,"930","249731"
428416.356,5449582.947,0,NORMAL,"724","581",,,"936","249734"
428416.035,5449487.942,0,NORMAL,"724","448",,,"935","249735"
